Name,Address,Price,Apartment Units,Distance,Info,Rating,Tags
600 Kelton Ave,"600 Kelton Avenue, Los Angeles, California(CA) 90024","1,150","[{'bedroom': 'Shared', 'price': '1,150'}]",16.25km,"{'walking': '253', 'cycling': '65', 'transit': '64', 'driving': '22'}",3.3(47),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With furniture']"
Riva,"1410 5th St, Santa Monica, California(CA) 90401","3,700","[{'bedroom': '1', 'price': '3,700'}, {'bedroom': '2', 'price': '4,099'}]",19.31km,"{'walking': '269', 'cycling': '80', 'transit': '46', 'driving': '23'}",4.1(78),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'With elevator', 'Pets allowed' ', 'Package collection']"
6677 Santa Monica Blvd,"6677 Santa Monica Blvd, Los Angeles, California(CA) 90038","1,195","[{'bedroom': '3', 'price': '1,195'}]",8.97km,"{'walking': '149', 'cycling': '45', 'transit': '83', 'driving': '27'}",3.0(61),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'With furniture', 'With gym' ]"
4241 Kling St,"4241 Kling St, Los Angeles, California(CA) 91505","1,250","[{'bedroom': '2', 'price': '1,250'}]",16.09km,"{'walking': '275', 'cycling': '83', 'transit': '77', 'driving': '32'}",4.0(86),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'Short-term rental available']"
Carrilon Apartments(Furnished),"6301 De Soto Ave Woodland Hills, Malibu, California(CA) 91367","1,050","[{'bedroom': '1', 'price': '1,050'}]",33.42km,"{'walking': '558', 'cycling': '167', 'transit': '149', 'driving': '41'}",2.7(5),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'Available for short-term rental', 'With gym ', 'Pets allowed']"
415 Gayley Avenue,"415 Gayley Avenue, Los Angeles, California(CA) 90024","1,125","[{'bedroom': 'Shared', 'price': '899'}]",16.5km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",4.5(96),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
512 Veteran Ave,"512 Veteran Ave Apt 215, Los Angeles, California(CA) 90024",935,"[{'bedroom': '1', 'price': '935'}]",16.43km,"{'walking': '230', 'cycling': '65', 'transit': '70', 'driving': '22'}",2.1(7),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'Short-term rental available']"
3600 Barham Blvd,"3600 Barham Blvd, Los Angeles, California(CA) 90068","1,250","[{'bedroom': '2', 'price': '1,250'}]",13.82km,"{'walking': '246', 'cycling': '79', 'transit': '96', 'driving': '29'}",3.6(82),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
The Montecito,"15215 Victory Blvd, Los Angeles, California(CA) 91411","2,250","[{'bedroom': '1', 'price': '2,250'}]",24.7km,"{'walking': '473', 'cycling': '127', 'transit': '101', 'driving': '31'}",3.4(21),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'With elevator']"
158 S Sierra Madre Blvd,"158 S Sierra Madre Blvd #15, Pasadena, California(CA) 91107","1,600","[{'bedroom': 'Single', 'price': '1,600'}]",21.66km,"{'walking': '340', 'cycling': '85', 'transit': '91', 'driving': '32'}",3.0(25),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
Chestnut Apartments,"821 Chestnut Ave - Unit 1, Long Beach, California(CA) 90813","2,500","[{'bedroom': '2', 'price': '2,500'}]",28.51km,"{'walking': '410', 'cycling': '119', 'transit': '78', 'driving': '31'}",4.1(17),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'Pets allowed']"
1171 1/4 W 37th Pl,"1171 West 37th Place, Los Angeles, California(CA) 90007","1,515","[{'bedroom': 'Single', 'price': '1,515'}]",0.83km,"{'walking': '17', 'cycling': '5', 'transit': '17', 'driving': '5'}",3.7(11),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With furniture', 'walk to school']"
3806 South Budlong Ave,"3806 South Budlong Avenue, Los Angeles, California(CA) 90037","1,440","[{'bedroom': 'Single', 'price': '1,440'}]",1.13km,"{'walking': '20', 'cycling': '6', 'transit': '17', 'driving': '6'}",2.7(22),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'With furniture', 'Walking to school ']"
1183 Rolland Curtis Pl,"1183 Rolland Curtis Place, Los Angeles, California(CA) 90037","1,320","[{'bedroom': 'Single', 'price': '1,320'}]",1.26km,"{'walking': '23', 'cycling': '6', 'transit': '23', 'driving': '7'}",3.1(14),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With Furniture', 'Near supermarket', 'Walking to school']"
1479 West 36th Street,"1479 West 36th Street, Los Angeles, California(CA) 90018","1,165","[{'bedroom': 'Single', 'price': '1,165'}]",1.61km,"{'walking': '27', 'cycling': '8', 'transit': '27', 'driving': '6'}",3.0(83),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With furniture', 'walk to school']"
1426 1/2 W 38th St,"1426 West 38th Street, Los Angeles, California(CA) 90062","1,025","[{'bedroom': 'Single', 'price': '1,025'}]",1.84km,"{'walking': '31', 'cycling': '8', 'transit': '31', 'driving': '8'}",4.2(82),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
5403 Carlin Street,"5403 Carlin Street, Los Angeles, California(CA) 90016","1,490","[{'bedroom': 'Single', 'price': '1,490'}]",7.07km,"{'walking': '106', 'cycling': '30', 'transit': '32', 'driving': '15'}",2.0(98),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With furniture']"
El Greco Lofts,"1030 Tiverton Avenue Westwood, Los Angeles, California(CA) 90024","2,255","[{'bedroom': 'Studio', 'price': '2,255'}]",15.16km,"{'walking': '216', 'cycling': '64', 'transit': '53', 'driving': '23'}",3.7(74),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With gym']"
Deerfield,"3 Bear Paw Irvine, Irvine, California(CA) 92604","2,410","[{'bedroom': '1', 'price': '2,410'}, {'bedroom': 'Studio', 'price': '2,430'}, {'bedroom': '2', 'price': '2,890'}, {'bedroom': '3', 'price': '4,260'}]",58.13km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",3.9(12),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
The Louise,"1633 N Edgemont St, Los Angeles, California(CA) 90027","4,000","[{'bedroom': 'Studio', 'price': '4,000'}]",8.82km,"{'walking': '120', 'cycling': '37', 'transit': '43', 'driving': '27'}",2.9(74),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
3505 Jasmine Ave,"3505 Jasmine Ave#4, Los Angeles, California(CA) 90034","1,180","[{'bedroom': '1', 'price': '1,180'}]",11.19km,"{'walking': '149', 'cycling': '45', 'transit': '32', 'driving': '17'}",2.7(32),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
The Atrium,"10965 Strathmore Dr, Los Angeles, California(CA) 90024","3,200","[{'bedroom': '1', 'price': '3,200'}, {'bedroom': '2', 'price': '3,400'}]",16.01km,"{'walking': '225', 'cycling': '66', 'transit': '60', 'driving': '22'}",3.9(73),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'With elevator', 'With gym' , 'Collect parcels']"
10811 Ashton Blvd,"10811 Ashton Avenue, Los Angeles, California(CA) 90024",950,"[{'bedroom': 'Single', 'price': '950'}]",14.84km,"{'walking': '230', 'cycling': '63', 'transit': '73', 'driving': '23'}",2.7(23),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With furniture']"
Icon Plaza,"3584 S. Figueroa St., Los Angeles, California(CA) 90007","1,600","[{'bedroom': '4', 'price': '1,600'}, {'bedroom': '3', 'price': '1,800'}, {'bedroom': '2', 'price': '2,150'}]",0.52km,"{'walking': '9', 'cycling': '3', 'transit': '9', 'driving': '7'}",2.7(16),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', 'With gym']"
2439 Lancaster Ave,"2439 Lancaster Ave, Los Angeles, California(CA) 90033",900,"[{'bedroom': '1', 'price': '900'}]",8.9km,"{'walking': '144', 'cycling': '44', 'transit': '49', 'driving': '19'}",2.8(66),"['With window view', 'Free service charge', 'VR house viewing', 'With floor plan', '0 deposit', '0 gift money']"
Pacific Rose Apartments,"Pacific Rose 10705 Rose Avenue, Los Angeles, California(CA) 90034","2,500","[{'bedroom': '2', 'price': '2,500'}]",11.87km,"{'walking': '158', 'cycling': '47', 'transit': '42', 'driving': '16'}",2.0(2),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', 'Pets allowed']"
1921 PELHAM Ave,"1921 PELHAM Ave, Los Angeles, California(CA) 90025","2,950","[{'bedroom': '2', 'price': '2,950'}]",13.79km,"{'walking': '191', 'cycling': '57', 'transit': '56', 'driving': '21'}",3.1(96),"['With window view', 'Free service charge', 'VR house viewing', 'With floor plan', '0 deposit', '0 gift money']"
611 Levering Ave,"611 Levering Ave, Los Angeles, California(CA) 90024","1,500","[{'bedroom': 'Studio', 'price': '1,500'}]",16.22km,"{'walking': '227', 'cycling': '66', 'transit': '62', 'driving': '23'}",4.5(58),"['With window view', 'Free service charge', 'VR house viewing', 'With floor plan', '0 deposit', '0 gift money']"
Woodland Trio,"11265 Morrison St, Los Angeles, California(CA) 91601","1,505","[{'bedroom': '3', 'price': '1,505'}, {'bedroom': '1', 'price': '1,635'}, {'bedroom': '2', 'price': '2,000'}]",17.61km,"{'walking': '308', 'cycling': '91', 'transit': '77', 'driving': '30'}",3.4(82),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', 'With gym']"
Oasis Apartments,"525 EAST MAGNOLIA BLVD, Los Angeles, California(CA) 91501",850,"[{'bedroom': '1', 'price': '850'}]",18.47km,"{'walking': '268', 'cycling': '77', 'transit': '86', 'driving': '29'}",3.5(89),"['With window view', 'Free service charge', 'VR house viewing', 'With floor plan', '0 deposit', '0 gift money']"
The Series by Stuho,"3030 Shrine Place, Los Angeles, California(CA) 90007","1,995","[{'bedroom': '1', 'price': '1,995'}, {'bedroom': 'Studio', 'price': '2,145'}, {'bedroom': '2', 'price': '2,700'}, {'bedroom': '3', 'price': '4,500'}]",0.55km,"{'walking': '10', 'cycling': '3', 'transit': '10', 'driving': '5'}",2.4(11),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
Gemini Townhome 2,"1210 W 25th St, Los Angeles, California(CA) 90007","1,300","[{'bedroom': 'Single', 'price': '1,300'}]",1.23km,"{'walking': '19', 'cycling': '6', 'transit': '11', 'driving': '6'}",2.1(40),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
AVA Hollywood,"6677 Santa Monica Blvd Apt 2703, Los Angeles, California(CA) 90038","2,200","[{'bedroom': '2', 'price': '2,200'}]",8.97km,"{'walking': '149', 'cycling': '45', 'transit': '83', 'driving': '27'}",3.2(33),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'Available for short-term rental', 'With gym ', 'Pets allowed', 'Package collection']"
Ava Pasadena,"AVA 385 S Catalina Ave, Los Angeles, California(CA) 91106","1,975","[{'bedroom': '1', 'price': '1,975'}]",19.36km,"{'walking': '277', 'cycling': '79', 'transit': '130', 'driving': '27'}",3.9(99),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'Available for short-term rental', 'With gym ', 'Package collection']"
Avalon Pasadena,"Avalon 25 S Oak Knoll Ave, Los Angeles, California(CA) 91101","1,300","[{'bedroom': '1', 'price': '1,300'}]",19.44km,"{'walking': '277', 'cycling': '79', 'transit': '82', 'driving': '27'}",4.1(17),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', '0 service fee', 'Available for short-term rental', 'With gym ', 'Package collection']"
411 Kelton Ave,"411 Kelton Avenue, Los Angeles, California(CA) 90024","1,500","[{'bedroom': '1', 'price': '1,500'}]",16.46km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",4.1(53),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With furniture']"
Avalon (Furnished),"20544 Ventura Blvd, Woodland Hills, California(CA) 91364",975,"[{'bedroom': '1', 'price': '975'}]",31.56km,"{'walking': '519', 'cycling': '160', 'transit': '119', 'driving': '39'}",3.2(46),"['With window view', 'Free service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With elevator', 'Available for short-term rental ', 'Pets allowed', 'Package collection']"
The Plaza Apartment (Furnished),"10983 Wellworth Ave, Los Angeles, California(CA) 90024",975,"[{'bedroom': '1', 'price': '975'}]",15.3km,"{'walking': '212', 'cycling': '63', 'transit': '55', 'driving': '20'}",3.0(87),"['With window view', 'Free service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With elevator', 'Available for short-term rental ', 'Gym', 'Package collection']"
Hope+Flower,"1201 S Hope St, Los Angeles, California(CA) 90015","2,134","[{'bedroom': 'Studio', 'price': '2,134'}, {'bedroom': '1', 'price': '2,326'}, {'bedroom': '2', 'price': '3,308'}, {'bedroom': '3', 'price': '6,637'}]",2.65km,"{'walking': '40', 'cycling': '11', 'transit': '20', 'driving': '12'}",3.8(87),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift', 'With gym', 'Brand new apartment', 'Package collection' , 'Available for short-term rental']"
825 South Hill,"825 South Hill, Los Angeles, California(CA) 90014","2,650","[{'bedroom': '1', 'price': '2,650'}, {'bedroom': '2', 'price': '3,405'}]",3.56km,"{'walking': '54', 'cycling': '17', 'transit': '26', 'driving': '15'}",2.7(88),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', 'With gym']"
1147 W 37th St,"West 37th Street, Los Angeles, California(CA) 90007","1,538","[{'bedroom': 'Single', 'price': '1,538'}]",0.75km,"{'walking': '15', 'cycling': '6', 'transit': '15', 'driving': '6'}",3.7(58),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With furniture', 'walk to school']"
TL 1361 W 35th St,"West 35th Street, Los Angeles, California(CA) 90007","1,218","[{'bedroom': 'Single', 'price': '1,218'}]",1.33km,"{'walking': '23', 'cycling': '7', 'transit': '23', 'driving': '5'}",4.4(79),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
2918 Normandie Ave,"Normandie Avenue, Los Angeles, California(CA) 90007","4,465","[{'bedroom': '3', 'price': '4,465'}]",1.52km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",3.1(58),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying', 'With furniture', 'walk to school']"
1443 West 37th Drive,"West 37th Drive, Los Angeles, California(CA) 90018","1,098","[{'bedroom': 'Single', 'price': '1,098'}]",1.56km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",4.2(4),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With furniture', 'With indoor laundry bake']"
1476 W 37th Pl,"West 37th Place, Los Angeles, California(CA) 90018","1,228","[{'bedroom': 'Single', 'price': '1,228'}]",1.65km,"{'walking': None, 'cycling': None, 'transit': None, 'driving': None}",3.9(47),"['With window view', 'No service fee', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee']"
1534 W 35th St,"West 35th Street, Los Angeles, California(CA) 90018","1,178","[{'bedroom': 'Single', 'price': '1,178'}]",1.78km,"{'walking': '29', 'cycling': '9', 'transit': '10', 'driving': '6'}",4.5(51),"['With window view', 'Free service charge', 'VR viewing', 'With floor plan', '0 deposit', '0 gift money', '0 service fee', 'With indoor washing and drying']"
